file,expected,verdict,correct,conf_real,conf_synthetic,reasoning
manipulated_rasa_Hindi_Male_010_removal_start.png,synthetic,synthetic,True,0.0023,0.9977,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_011_removal_end.png,synthetic,synthetic,True,0.0005,0.9995,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_011_removal_mid.png,synthetic,synthetic,True,0.004,0.996,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_011_removal_random.png,synthetic,synthetic,True,0.0015,0.9985,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_011_removal_start.png,synthetic,synthetic,True,0.001,0.999,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_012_removal_end.png,synthetic,synthetic,True,0.0002,0.9998,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_012_removal_mid.png,synthetic,synthetic,True,0.0004,0.9996,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_012_removal_random.png,synthetic,synthetic,True,0.0,1.0,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_012_removal_start.png,synthetic,synthetic,True,0.0,1.0,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_013_removal_end.png,synthetic,synthetic,True,0.0108,0.9892,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_013_removal_mid.png,synthetic,synthetic,True,0.0006,0.9994,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_013_removal_random.png,synthetic,synthetic,True,0.0169,0.9831,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_013_removal_start.png,synthetic,synthetic,True,0.0003,0.9997,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_014_removal_end.png,synthetic,synthetic,True,0.0054,0.9946,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_014_removal_mid.png,synthetic,synthetic,True,0.0218,0.9782,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_014_removal_random.png,synthetic,synthetic,True,0.0292,0.9708,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_014_removal_start.png,synthetic,synthetic,True,0.0004,0.9996,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_015_removal_end.png,synthetic,synthetic,True,0.0001,0.9999,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_015_removal_mid.png,synthetic,synthetic,True,0.0012,0.9988,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_015_removal_random.png,synthetic,synthetic,True,0.0003,0.9997,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_015_removal_start.png,synthetic,synthetic,True,0.0002,0.9998,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_016_removal_end.png,synthetic,synthetic,True,0.001,0.999,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_016_removal_mid.png,synthetic,synthetic,True,0.0011,0.9989,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_016_removal_random.png,synthetic,synthetic,True,0.0001,0.9999,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_016_removal_start.png,synthetic,synthetic,True,0.0001,0.9999,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_017_removal_end.png,synthetic,synthetic,True,0.0,1.0,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_017_removal_mid.png,synthetic,synthetic,True,0.0061,0.9939,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_017_removal_random.png,synthetic,synthetic,True,0.0002,0.9998,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_017_removal_start.png,synthetic,synthetic,True,0.0009,0.9991,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_018_removal_end.png,synthetic,synthetic,True,0.0117,0.9883,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_018_removal_mid.png,synthetic,synthetic,True,0.0209,0.9791,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_018_removal_random.png,synthetic,synthetic,True,0.0014,0.9986,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_018_removal_start.png,synthetic,synthetic,True,0.0003,0.9997,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_019_removal_end.png,synthetic,synthetic,True,0.0002,0.9998,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_019_removal_mid.png,synthetic,synthetic,True,0.0034,0.9966,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_019_removal_random.png,synthetic,synthetic,True,0.0014,0.9986,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_019_removal_start.png,synthetic,synthetic,True,0.0029,0.9971,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_020_removal_end.png,synthetic,synthetic,True,0.0026,0.9974,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_020_removal_mid.png,synthetic,synthetic,True,0.0005,0.9995,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_020_removal_random.png,synthetic,synthetic,True,0.0001,0.9999,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_020_removal_start.png,synthetic,synthetic,True,0.0,1.0,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_021_removal_end.png,synthetic,synthetic,True,0.0061,0.9939,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_021_removal_mid.png,synthetic,synthetic,True,0.0021,0.9979,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_021_removal_random.png,synthetic,synthetic,True,0.0073,0.9927,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_021_removal_start.png,synthetic,synthetic,True,0.0003,0.9997,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_022_removal_end.png,synthetic,synthetic,True,0.0002,0.9998,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_022_removal_mid.png,synthetic,synthetic,True,0.0002,0.9998,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_022_removal_random.png,synthetic,synthetic,True,0.0001,0.9999,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_022_removal_start.png,synthetic,synthetic,True,0.0001,0.9999,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_023_removal_end.png,synthetic,synthetic,True,0.0001,0.9999,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_023_removal_mid.png,synthetic,synthetic,True,0.0058,0.9942,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_023_removal_random.png,synthetic,synthetic,True,0.0009,0.9991,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_023_removal_start.png,synthetic,synthetic,True,0.0001,0.9999,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_024_removal_end.png,synthetic,synthetic,True,0.0005,0.9995,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_024_removal_mid.png,synthetic,synthetic,True,0.0002,0.9998,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_024_removal_random.png,synthetic,synthetic,True,0.0008,0.9992,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_024_removal_start.png,synthetic,synthetic,True,0.0,1.0,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_025_removal_end.png,synthetic,synthetic,True,0.0007,0.9993,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_025_removal_mid.png,synthetic,synthetic,True,0.014,0.986,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_025_removal_random.png,synthetic,synthetic,True,0.0005,0.9995,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_025_removal_start.png,synthetic,synthetic,True,0.0042,0.9958,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_026_removal_end.png,synthetic,synthetic,True,0.0103,0.9897,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_026_removal_mid.png,synthetic,synthetic,True,0.0092,0.9908,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_026_removal_random.png,synthetic,synthetic,True,0.0088,0.9912,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_026_removal_start.png,synthetic,synthetic,True,0.0002,0.9998,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_027_removal_end.png,synthetic,synthetic,True,0.0009,0.9991,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_027_removal_mid.png,synthetic,synthetic,True,0.0011,0.9989,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_027_removal_random.png,synthetic,synthetic,True,0.0028,0.9972,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_027_removal_start.png,synthetic,synthetic,True,0.0002,0.9998,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_028_removal_end.png,synthetic,synthetic,True,0.0187,0.9813,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_028_removal_mid.png,synthetic,synthetic,True,0.0003,0.9997,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_028_removal_random.png,synthetic,synthetic,True,0.0019,0.9981,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_028_removal_start.png,synthetic,synthetic,True,0.0006,0.9994,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_029_removal_end.png,synthetic,synthetic,True,0.0056,0.9944,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_029_removal_mid.png,synthetic,synthetic,True,0.0002,0.9998,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_029_removal_random.png,synthetic,synthetic,True,0.0007,0.9993,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_029_removal_start.png,synthetic,synthetic,True,0.0004,0.9996,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_030_removal_end.png,synthetic,synthetic,True,0.0017,0.9983,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_030_removal_mid.png,synthetic,synthetic,True,0.001,0.999,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_030_removal_random.png,synthetic,synthetic,True,0.0231,0.9769,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_030_removal_start.png,synthetic,synthetic,True,0.0037,0.9963,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_031_removal_end.png,synthetic,synthetic,True,0.0001,0.9999,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_031_removal_mid.png,synthetic,synthetic,True,0.0118,0.9882,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_031_removal_random.png,synthetic,synthetic,True,0.001,0.999,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_031_removal_start.png,synthetic,synthetic,True,0.0005,0.9995,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_032_removal_end.png,synthetic,synthetic,True,0.0013,0.9987,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_032_removal_mid.png,synthetic,synthetic,True,0.0093,0.9907,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_032_removal_random.png,synthetic,synthetic,True,0.0047,0.9953,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_032_removal_start.png,synthetic,synthetic,True,0.0,1.0,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_033_removal_end.png,synthetic,synthetic,True,0.0005,0.9995,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_033_removal_mid.png,synthetic,synthetic,True,0.0096,0.9904,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_033_removal_random.png,synthetic,synthetic,True,0.0002,0.9998,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_033_removal_start.png,synthetic,synthetic,True,0.0002,0.9998,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_034_removal_end.png,synthetic,synthetic,True,0.0077,0.9923,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_034_removal_mid.png,synthetic,synthetic,True,0.0003,0.9997,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_034_removal_random.png,synthetic,synthetic,True,0.0011,0.9989,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_034_removal_start.png,synthetic,synthetic,True,0.0002,0.9998,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_035_removal_end.png,synthetic,synthetic,True,0.0007,0.9993,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_035_removal_mid.png,synthetic,synthetic,True,0.0003,0.9997,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_035_removal_random.png,synthetic,synthetic,True,0.0007,0.9993,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_035_removal_start.png,synthetic,synthetic,True,0.0021,0.9979,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_036_removal_end.png,synthetic,synthetic,True,0.0003,0.9997,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_036_removal_mid.png,synthetic,synthetic,True,0.0038,0.9962,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_036_removal_random.png,synthetic,synthetic,True,0.011,0.989,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_036_removal_start.png,synthetic,synthetic,True,0.0,1.0,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_037_removal_end.png,synthetic,synthetic,True,0.0001,0.9999,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_037_removal_mid.png,synthetic,synthetic,True,0.0005,0.9995,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_037_removal_random.png,synthetic,synthetic,True,0.0029,0.9971,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_037_removal_start.png,synthetic,synthetic,True,0.0001,0.9999,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_038_removal_end.png,synthetic,synthetic,True,0.0011,0.9989,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_038_removal_mid.png,synthetic,synthetic,True,0.0002,0.9998,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_038_removal_random.png,synthetic,synthetic,True,0.0003,0.9997,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_038_removal_start.png,synthetic,synthetic,True,0.0012,0.9988,"Noise floor shows a dark stripe in the 0–30s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_039_removal_end.png,synthetic,synthetic,True,0.0035,0.9965,"Noise floor shows a dark stripe in the 90–120s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_039_removal_mid.png,synthetic,synthetic,True,0.0054,0.9946,"Noise floor shows a dark stripe in the 45–75s region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
manipulated_rasa_Hindi_Male_039_removal_random.png,synthetic,synthetic,True,0.0003,0.9997,"Noise floor shows a dark stripe in the a random 30s window region of the bottom panel. This indicates noise was removed from that segment using noisereduce, creating a visible discontinuity compared to the surrounding regions."
